h3_9,n_violations,n_days_active,mean_obstruct_w,mean_pcu,heavy_share,main_road_share,crossing_signal_share,footpath_share,junction_share,peak_share,am_peak_share,pm_peak_share,night_share,weekend_share,mean_expo,hour_entropy,modal_hour,approval_rate,scita_share,impact_sum,lat,lon,dom_station,dom_violation,active_days_ratio,vio_per_active_day,impact_per_violation,log_n
896189258cfffff,30,14,0.6733333333333333,0.9133333333333333,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.16666666666666666,1.0,0.5666666666666667,0.5666666666666667,0.0,0.13333333333333333,0.3333333333333333,0.76,2.4660528867495395,8,0.625,0.9666666666666667,12.37,12.94321387,77.60797824433332,Adugodi,NO PARKING,0.09271523178807947,2.142857142857143,0.41233333333333333,3.4339872044851463
896189258d3ffff,3,1,0.6,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10000000000000002,2.5242507776887836e-07,4,0.6666666666666666,1.0,0.21,12.940133600000001,77.614233,Adugodi,WRONG PARKING,0.006622516556291391,3.0,0.06999999999999999,1.3862943611198906
896189258d7ffff,41,13,0.5682926829268293,0.7073170731707317,0.0,0.024390243902439025,0.0,0.0,0.926829268292683,0.04878048780487805,0.04878048780487805,0.0,0.2926829268292683,0.4878048780487805,0.5195121951219512,2.780295994874031,14,1.0,0.9512195121951219,8.347,12.937488456097562,77.61062278536585,Adugodi,WRONG PARKING,0.08609271523178808,3.1538461538461537,0.20358536585365852,3.7376696182833684
896189258dbffff,5,5,0.74,1.04,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.4,0.52,2.321928213979544,2,1.0,0.8,2.07,12.94190218,77.61392946,Adugodi,PARKING IN A MAIN ROAD,0.033112582781456956,1.0,0.414,1.791759469228055
89618925903ffff,4,2,0.6,0.625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.8112783035654858,9,0.0,1.0,1.5,12.9337512,77.58203262500001,Jayanagara,WRONG PARKING,0.013245033112582781,2.0,0.375,1.6094379124341003
8961892590bffff,9,5,0.6,0.6111111111111112,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.6555555555555556,2.5032583989001855,9,1.0,1.0,2.37,12.936353980952935,77.58129775099476,Jayanagara,WRONG PARKING,0.033112582781456956,1.8,0.26333333333333336,2.302585092994046
8961892590fffff,5,4,0.58,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.2,0.18000000000000002,1.370950730330569,4,0.0,0.8,0.44499999999999995,12.93683486,77.57897586,Basavanagudi,WRONG PARKING,0.026490066225165563,1.25,0.089,1.791759469228055
89618925913ffff,346,81,0.5528901734104046,0.7864161849710983,0.0,0.028901734104046242,0.005780346820809248,0.0,1.0,0.37283236994219654,0.37283236994219654,0.0,0.16184971098265896,0.5838150289017341,0.6939306358381503,3.4229800827290795,11,0.783068783068783,0.9075144508670521,108.122,12.931557618786128,77.58376212947977,Jayanagara,NO PARKING,0.5364238410596026,4.271604938271605,0.31249132947976876,5.849324779946859
89618925917ffff,359,39,0.5217270194986072,0.5821727019498607,0.002785515320334262,0.019498607242339833,0.005571030640668524,0.002785515320334262,1.0,0.5264623955431755,0.5264623955431755,0.0,0.22841225626740946,0.16991643454038996,0.6713091922005571,2.8750888861185606,8,0.6357142857142857,0.6880222841225627,73.487,12.929529802506964,77.58058062033426,Jayanagara,NO PARKING,0.2582781456953642,9.205128205128204,0.2046991643454039,5.886104031450156
8961892591bffff,28,6,0.5714285714285714,0.5357142857142857,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.07142857142857142,0.0,0.39285714285714285,0.25,0.5464285714285715,2.4277409958273872,11,0.8888888888888888,0.8928571428571429,5.055,12.933837296428573,77.58395638928572,Jayanagara,WRONG PARKING,0.039735099337748346,4.666666666666667,0.18053571428571427,3.367295829986474
8961892592bffff,4,2,0.575,0.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.275,1.5000001672852503,4,0.0,0.75,0.41,12.937030359313955,77.57331173256578,Basavanagudi,WRONG PARKING,0.013245033112582781,2.0,0.1025,1.6094379124341003
89618925933ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.208210851958012e-07,9,0.0,1.0,0.6,12.9307753,77.5753485,Banashankari,WRONG PARKING,0.006622516556291391,1.0,0.6,0.6931471805599453
89618925937ffff,7,2,0.5,0.8142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.37142857142857144,1.4488157339503307,5,1.0,0.8571428571428571,0.92,12.929527414285714,77.57280788571428,Banashankari,NO PARKING,0.013245033112582781,3.5,0.13142857142857142,2.0794415416798357
89618925943ffff,69,31,0.5217391304347826,1.0072463768115942,0.0,0.014492753623188406,0.0,0.0,0.30434782608695654,0.34782608695652173,0.3333333333333333,0.014492753623188406,0.18840579710144928,0.4492753623188406,0.6840579710144928,3.429153212039686,11,0.8846153846153846,0.7971014492753623,24.904,12.941055892753624,77.58480983478262,Wilson Garden,NO PARKING,0.2052980132450331,2.225806451612903,0.36092753623188406,4.248495242049359
89618925947ffff,318,22,0.5751572327044026,0.5333333333333333,0.0,0.0,0.0,0.0,1.0,0.16352201257861634,0.14150943396226415,0.0220125786163522,0.39622641509433965,0.3867924528301887,0.5094339622641509,3.463419855806691,3,0.9682539682539683,0.6949685534591195,50.167,12.93948288490566,77.58398016257861,Wilson Garden,WRONG PARKING,0.1456953642384106,14.454545454545455,0.15775786163522013,5.765191102784844
8961892594bffff,62,14,0.6403225806451613,1.1596774193548387,0.11290322580645161,0.24193548387096775,0.0,0.06451612903225806,0.0,0.3387096774193548,0.3387096774193548,0.0,0.3709677419354839,0.4032258064516129,0.5774193548387097,2.830284906205501,2,0.7878787878787878,0.8387096774193549,38.45,12.944513741935484,77.5860889983871,Wilson Garden,NO PARKING,0.09271523178807947,4.428571428571429,0.6201612903225807,4.143134726391533
8961892594fffff,11,6,0.6363636363636364,1.0818181818181818,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,1.0,0.45454545454545453,0.45454545454545453,0.0,0.45454545454545453,0.18181818181818182,0.5727272727272728,2.413088489613319,3,0.7142857142857143,0.8181818181818182,6.38,12.94356908181818,77.5841786,Wilson Garden,NO PARKING,0.039735099337748346,1.8333333333333333,0.58,2.4849066497880004
89618925957ffff,544,96,0.5553308823529411,0.5926470588235294,0.0,0.007352941176470588,0.0,0.0,0.5128676470588235,0.23713235294117646,0.21691176470588236,0.02022058823529412,0.13419117647058823,0.34191176470588236,0.6494485294117647,3.896265817043807,12,0.8093645484949833,0.8474264705882353,114.782,12.937614765311926,77.58477363880257,Wilson Garden,NO PARKING,0.6357615894039735,5.666666666666667,0.21099632352941175,6.300785794663244
89618925963ffff,22,6,0.5136363636363637,1.0681818181818181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.4727272727272727,1.4949188810051954,11,1.0,0.8181818181818182,5.66,12.939820013636364,77.57690919545455,Basavanagudi,NO PARKING,0.039735099337748346,3.6666666666666665,0.25727272727272726,3.1354942159291497
89618925967ffff,154,21,0.5103896103896104,0.6597402597402597,0.0,0.0,0.0,0.0,1.0,0.33766233766233766,0.33766233766233766,0.0,0.487012987012987,0.2532467532467532,0.47662337662337667,2.5402853777539893,4,0.7605633802816901,0.8181818181818182,22.82,12.94029078896104,77.57304516818182,Basavanagudi,NO PARKING,0.1390728476821192,7.333333333333333,0.1481818181818182,5.043425116919247
8961892596bffff,6,4,0.7166666666666667,1.1666666666666667,0.0,0.3333333333333333,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.4666666666666666,1.9182959408546483,5,1.0,0.6666666666666666,2.1,12.943853494891293,77.57670113984,Basavanagudi,WRONG PARKING,0.026490066225165563,1.5,0.35000000000000003,1.9459101490553132
8961892596fffff,62,37,0.5306451612903226,0.9935483870967742,0.016129032258064516,0.03225806451612903,0.0,0.0,1.0,0.16129032258064516,0.16129032258064516,0.0,0.5483870967741935,0.3387096774193548,0.417741935483871,3.0734297846911973,3,0.7272727272727273,0.7903225806451613,12.74,12.943641666242822,77.57359778829161,Basavanagudi,NO PARKING,0.24503311258278146,1.6756756756756757,0.20548387096774193,4.143134726391533
89618925973ffff,122,32,0.5237704918032787,0.8204918032786884,0.0,0.0,0.0,0.0,1.0,0.32786885245901637,0.32786885245901637,0.0,0.39344262295081966,0.20491803278688525,0.5377049180327869,3.0806465637844918,8,0.6612903225806451,0.6885245901639344,28.37,12.938552011297501,77.57961398340508,Basavanagudi,NO PARKING,0.2119205298013245,3.8125,0.2325409836065574,4.812184355372417
89618925977ffff,170,47,0.5664705882352941,0.998235294117647,0.0,0.011764705882352941,0.0,0.0,1.0,0.041176470588235294,0.041176470588235294,0.0,0.48823529411764705,0.3235294117647059,0.33,2.369319310938767,6,0.7846153846153846,0.7411764705882353,31.37,12.938025395064228,77.57688335625909,Basavanagudi,WRONG PARKING,0.31125827814569534,3.617021276595745,0.1845294117647059,5.14166355650266
8961892597bffff,9,5,0.5555555555555556,0.9444444444444444,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.6666666666666666,0.5666666666666668,1.7527153520051522,11,1.0,1.0,2.85,12.94311038888889,77.57996218888889,Basavanagudi,WRONG PARKING,0.033112582781456956,1.8,0.31666666666666665,2.302585092994046
89618925983ffff,425,82,0.647764705882353,0.8501176470588235,0.004705882352941176,0.2235294117647059,0.16,0.02588235294117647,1.0,0.4988235294117647,0.4988235294117647,0.0,0.14823529411764705,0.38588235294117645,0.7465882352941177,3.2598146174590497,8,0.6086956521739131,0.8164705882352942,176.14,12.926502414588237,77.58572570211764,Jayanagara,NO PARKING,0.543046357615894,5.182926829268292,0.4144470588235294,6.054439346269371
89618925987ffff,29,16,0.503448275862069,0.9137931034482759,0.0,0.0,0.0,0.0,1.0,0.2413793103448276,0.2413793103448276,0.0,0.27586206896551724,0.27586206896551724,0.5793103448275863,2.629388239613763,4,0.75,0.7931034482758621,7.61,12.92499446788478,77.58345438682497,Jayanagara,NO PARKING,0.10596026490066225,1.8125,0.2624137931034483,3.4011973816621555
8961892598bffff,282,76,0.5294326241134752,0.6996453900709221,0.0035460992907801418,0.02127659574468085,0.014184397163120567,0.014184397163120567,1.0,0.4858156028368794,0.4858156028368794,0.0,0.07801418439716312,0.3475177304964539,0.7847517730496454,3.2134262534999207,9,0.7428571428571429,0.8865248226950354,82.045,12.928476393617022,77.58579147234043,Jayanagara,NO PARKING,0.5033112582781457,3.710526315789474,0.29093971631205673,5.645446897643238
8961892598fffff,312,95,0.5201923076923077,0.8910256410256411,0.0,0.01282051282051282,0.0,0.003205128205128205,1.0,0.22435897435897437,0.22435897435897437,0.0,0.10576923076923077,0.4358974358974359,0.6782051282051282,3.20465939640593,7,0.7794117647058824,0.9198717948717948,99.17999999999999,12.928850194551282,77.58266018814102,Jayanagara,NO PARKING,0.6291390728476821,3.2842105263157895,0.3178846153846154,5.746203190540153
89618925993ffff,12,4,0.7166666666666667,0.8333333333333334,0.0,0.4166666666666667,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5833333333333334,0.9500000000000001,0.6500224846148283,8,0.8571428571428571,0.5833333333333334,7.625,12.92426985,77.58595981666666,Jayanagara,NO PARKING,0.026490066225165563,3.0,0.6354166666666666,2.5649493574615367
89618925997ffff,95,33,0.6378947368421053,0.8421052631578947,0.0,0.22105263157894736,0.010526315789473684,0.0,0.9157894736842105,0.30526315789473685,0.30526315789473685,0.0,0.23157894736842105,0.23157894736842105,0.6505263157894736,3.454684269438326,11,0.58,0.7789473684210526,35.85,12.92295454965945,77.58488081511247,Jayanagara,NO PARKING,0.2185430463576159,2.878787878787879,0.3773684210526316,4.564348191467836
8961892599bffff,2,2,0.75,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.8,1.000000344740523,10,0.0,1.0,1.3,12.9271153,77.58894755,Jayanagara,NO PARKING,0.013245033112582781,1.0,0.65,1.0986122886681098
896189259a3ffff,15,10,0.5066666666666666,0.9133333333333333,0.0,0.0,0.0,0.13333333333333333,1.0,0.0,0.0,0.0,0.7333333333333333,0.2,0.23333333333333334,1.7464658433213276,3,1.0,0.8,1.6199999999999999,12.92714002,77.57802628666667,Jayanagara,NO PARKING,0.06622516556291391,1.5,0.108,2.772588722239781
896189259a7ffff,43,6,0.5069767441860465,0.7093023255813954,0.023255813953488372,0.0,0.0,0.0,1.0,0.046511627906976744,0.046511627906976744,0.0,0.16279069767441862,0.06976744186046512,0.6767441860465117,1.5404540567857279,11,0.11904761904761904,0.9767441860465116,9.26,12.92454174574737,77.57489505046213,Banashankari,NO PARKING,0.039735099337748346,7.166666666666667,0.2153488372093023,3.784189633918261
896189259afffff,1,1,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,7.208210851958012e-07,5,0.0,1.0,0.1,12.929428,77.5734735,Banashankari,PARKING IN A MAIN ROAD,0.006622516556291391,1.0,0.1,0.6931471805599453
896189259b3ffff,10,7,0.58,0.9,0.0,0.1,0.0,0.0,1.0,0.1,0.1,0.0,0.4,0.2,0.48,2.6464393993117734,7,0.75,0.6,2.36,12.923324888904736,77.57879516734168,Jayanagara,NO PARKING,0.046357615894039736,1.4285714285714286,0.236,2.3978952727983707
896189259b7ffff,18,8,0.6722222222222222,0.9722222222222222,0.0,0.2777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.2777777777777778,0.1111111111111111,0.4888888888888888,2.7744019485910747,7,0.7692307692307693,1.0,6.06,12.923593305555556,77.57576572222223,Banashankari,NO PARKING,0.052980132450331126,2.25,0.33666666666666667,2.9444389791664403
896189259bbffff,493,57,0.5075050709939147,0.6847870182555782,0.0,0.004056795131845842,0.0,0.0,1.0,0.4239350912778905,0.4239350912778905,0.0,0.3002028397565923,0.29411764705882354,0.6261663286004057,3.442274354475453,9,0.7761194029850746,0.8498985801217038,107.582,12.92803359229209,77.58074122271805,Jayanagara,NO PARKING,0.37748344370860926,8.649122807017545,0.21821906693711965,6.202535517187923
896189259c7ffff,155,48,0.5270967741935484,0.836774193548387,0.0,0.012903225806451613,0.0,0.0,1.0,0.5741935483870968,0.5741935483870968,0.0,0.025806451612903226,0.3935483870967742,0.8251612903225807,2.9412153708873703,9,0.664,0.9870967741935484,57.32,12.931774634193548,77.5860187716129,Jayanagara,NO PARKING,0.31788079470198677,3.2291666666666665,0.3698064516129032,5.049856007249537
896189259d3ffff,46,9,0.6,0.6391304347826087,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.15217391304347827,0.0,0.43478260869565216,0.043478260869565216,0.4652173913043478,3.3791010319971724,13,0.8444444444444444,0.9782608695652174,8.004,12.931521104347826,77.59255009565217,Jayanagara,WRONG PARKING,0.059602649006622516,5.111111111111111,0.174,3.8501476017100584
896189259dbffff,2,2,0.55,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,1.000000344740523,6,1.0,1.0,1.67,12.93545525,77.59269194999999,Jayanagara,NO PARKING,0.013245033112582781,1.0,0.835,1.0986122886681098
89618925a03ffff,8,4,0.575,0.775,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.5375,1.4056391488321542,12,0.2,1.0,1.5819999999999999,12.963878175,77.6060396125,Ashok Nagar,WRONG PARKING,0.026490066225165563,2.0,0.19774999999999998,2.1972245773362196
89618925a07ffff,8,4,0.5125,1.0625,0.0,0.0,0.0,0.0,1.0,0.125,0.125,0.0,0.0,0.375,0.7875,1.4056391488321542,11,0.75,1.0,3.425,12.96283515,77.6038537125,Ashok Nagar,NO PARKING,0.026490066225165563,2.0,0.428125,2.1972245773362196
89618925a0bffff,51,23,0.5490196078431373,0.9529411764705883,0.0,0.0392156862745098,0.0196078431372549,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0,0.11764705882352941,0.39215686274509803,0.7235294117647059,2.7291692982508073,7,0.6595744680851063,1.0,19.129,12.96728761345388,77.6081479140351,Ashok Nagar,NO PARKING,0.152317880794702,2.217391304347826,0.37507843137254904,3.9512437185814275
89618925a0fffff,19,8,0.5105263157894736,1.0368421052631578,0.05263157894736842,0.0,0.0,0.0,0.47368421052631576,0.10526315789473684,0.10526315789473684,0.0,0.6842105263157895,0.15789473684210525,0.3526315789473684,2.245869648032144,3,0.7777777777777778,1.0,3.435,12.965301149473685,77.60435200105263,Ashok Nagar,NO PARKING,0.052980132450331126,2.375,0.18078947368421053,2.995732273553991
89618925a1bffff,4,2,0.5,0.625,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.8500000000000001,0.8112783035654857,11,0.0,0.25,1.1,12.96566325,77.61017385,Ashok Nagar,NO PARKING,0.013245033112582781,2.0,0.275,1.6094379124341003
89618925a23ffff,633,48,0.5056872037914693,0.5298578199052132,0.001579778830963665,0.0,0.0,0.0,1.0,0.14691943127962084,0.14691943127962084,0.0,0.6714060031595577,0.26540284360189575,0.3355450236966825,2.6499532335308307,4,0.8762886597938144,0.8041074249605056,56.035000000000004,12.962183725750394,77.59879318530805,Ashok Nagar,NO PARKING,0.31788079470198677,13.1875,0.08852290679304897,6.452048954437226
89618925a27ffff,340,32,0.5138235294117647,0.5379411764705883,0.008823529411764706,0.0,0.0,0.0,1.0,0.029411764705882353,0.029411764705882353,0.0,0.9088235294117647,0.14411764705882352,0.15764705882352942,1.903361144756623,3,0.8412017167381974,0.7058823529411765,15.898,12.962012453529411,77.59621874558823,Ashok Nagar,NO PARKING,0.2119205298013245,10.625,0.04675882352941176,5.831882477283517
89618925a2bffff,90,32,0.5422222222222222,1.1233333333333333,0.03333333333333333,0.05555555555555555,0.0,0.0,1.0,0.17777777777777778,0.17777777777777778,0.0,0.4111111111111111,0.32222222222222224,0.45999999999999996,2.992703437035173,6,0.7432432432432432,0.9111111111111111,20.684,12.966905374444446,77.59954859888889,Ashok Nagar,NO PARKING,0.2119205298013245,2.8125,0.22982222222222223,4.51085950651685
89618925a2fffff,34,20,0.6088235294117647,0.95,0.0,0.20588235294117646,0.0,0.0,1.0,0.20588235294117646,0.20588235294117646,0.0,0.17647058823529413,0.17647058823529413,0.6088235294117647,2.7555742520687754,13,0.7222222222222222,0.9117647058823529,12.959999999999999,12.965459688235295,77.59655171764706,Ashok Nagar,NO PARKING,0.13245033112582782,1.7,0.3811764705882353,3.5553480614894135
89618925a33ffff,226,43,0.5030973451327434,0.6415929203539823,0.0,0.004424778761061947,0.0,0.0,1.0,0.3230088495575221,0.3230088495575221,0.0,0.4336283185840708,0.19469026548672566,0.5345132743362832,3.319038175750383,4,0.84375,0.8761061946902655,39.29,12.961235121238937,77.6000945477876,Ashok Nagar,NO PARKING,0.2847682119205298,5.255813953488372,0.1738495575221239,5.424950017481403
89618925a37ffff,184,30,0.5315217391304348,0.5282608695652175,0.0,0.005434782608695652,0.0,0.0,1.0,0.30978260869565216,0.30978260869565216,0.0,0.5108695652173914,0.18478260869565216,0.4739130434782609,2.749002262420502,4,0.8444444444444444,0.6793478260869565,22.815,12.961712185326087,77.59848293260869,Ashok Nagar,NO PARKING,0.1986754966887417,6.133333333333334,0.12399456521739131,5.220355825078324
89618925a3bffff,30,9,0.5366666666666667,1.1266666666666665,0.13333333333333333,0.06666666666666667,0.0,0.0,1.0,0.03333333333333333,0.03333333333333333,0.0,0.6,0.23333333333333334,0.29333333333333333,2.638920613168832,2,0.896551724137931,0.9666666666666667,4.59,12.963429463333334,77.60143755,Ashok Nagar,NO PARKING,0.059602649006622516,3.3333333333333335,0.153,3.4339872044851463
89618925a43ffff,101,30,0.5287128712871287,0.9415841584158415,0.0,0.0,0.0,0.0,0.009900990099009901,0.13861386138613863,0.13861386138613863,0.0,0.0891089108910891,0.3465346534653465,0.6356435643564357,3.0953602959959765,12,0.5166666666666667,0.9207920792079208,31.593,12.970286844127969,77.61030585886667,Ashok Nagar,NO PARKING,0.1986754966887417,3.3666666666666667,0.3128019801980198,4.624972813284271
89618925a47ffff,383,43,0.5086161879895562,0.5660574412532637,0.0,0.005221932114882507,0.0,0.0391644908616188,0.0,0.14360313315926893,0.14360313315926893,0.0,0.7676240208877284,0.30548302872062666,0.2838120104438642,3.1041449863847386,4,0.8501628664495114,0.8772845953002611,32.27,12.97008384337979,77.6067388231665,Ashok Nagar,NO PARKING,0.2847682119205298,8.906976744186046,0.08425587467362924,5.950642552587727
89618925a4bffff,130,40,0.5123076923076922,0.9046153846153846,0.007692307692307693,0.015384615384615385,0.015384615384615385,0.007692307692307693,0.0,0.2692307692307692,0.2692307692307692,0.0,0.4307692307692308,0.25384615384615383,0.5069230769230769,3.321915218575832,5,0.6836734693877551,0.9461538461538461,27.951999999999998,12.973763550000001,77.61194560230769,Ashok Nagar,NO PARKING,0.26490066225165565,3.25,0.2150153846153846,4.875197323201151
89618925a4fffff,326,60,0.5239263803680982,0.8288343558282208,0.006134969325153374,0.012269938650306749,0.0,0.003067484662576687,0.0,0.41411042944785276,0.4110429447852761,0.003067484662576687,0.03987730061349693,0.5552147239263804,0.7714723926380368,3.1838782062814177,10,0.5521472392638037,0.7975460122699386,109.817,12.97344118190184,77.60866865,Ashok Nagar,NO PARKING,0.3973509933774834,5.433333333333334,0.336861963190184,5.7899601708972535
89618925a53ffff,6,5,0.5,1.8333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.19999999999999998,1.25162928207799,4,0.6666666666666666,1.0,0.8500000000000001,12.969554716666666,77.61487328333334,Halasur,NO PARKING,0.033112582781456956,1.2,0.1416666666666667,1.9459101490553132
